Generation,Solution,Fitness,Constraints,Satisfied Constraints
53,"[0.0002, 0.0002, 0.0001, 0.0003, 0.0, 0.0003, 0.0001, 0.0001, 0.0001, 0.0003]",[0.0007877351994385329],[],0
53,"[0.0003, 0.0, 0.0001, 0.0, 0.0004, 0.0001, 0.0002, 0.0001, 0.0002, 0.0002]",[0.0008064530697571293],[],0
53,"[0.0003, 0.0003, 0.0001, 0.0001, 0.0002, 0.0003, 0.0002, 0.0, 0.0001, 0.0001]",[0.000807200440416711],[],0
53,"[0.0004, 0.0003, 0.0, 0.0001, 0.0004, 0.0, 0.0001, 0.0001, 0.0001, 0.0]",[0.0008400324525656977],[],0
53,"[0.0003, 0.0002, 0.0001, 0.0001, 0.0003, 0.0003, 0.0002, 0.0001, 0.0, 0.0003]",[0.0008528123343229943],[],0
53,"[0.0003, 0.0002, 0.0001, 0.0001, 0.0002, 0.0002, 0.0002, 0.0003, 0.0001, 0.0003]",[0.0008575053545141209],[],0
53,"[0.0004, 0.0002, 0.0001, 0.0001, 0.0003, 0.0003, 0.0002, 0.0001, 0.0, 0.0003]",[0.0009048861471616654],[],0
53,"[0.0004, 0.0001, 0.0, 0.0, 0.0004, 0.0003, 0.0001, 0.0001, 0.0002, 0.0002]",[0.0009103848826872429],[],0
53,"[0.0004, 0.0002, 0.0001, 0.0002, 0.0002, 0.0003, 0.0002, 0.0, 0.0002, 0.0003]",[0.0009185033713703383],[],0
53,"[0.0004, 0.0004, 0.0, 0.0003, 0.0001, 0.0003, 0.0001, 0.0, 0.0001, 0.0001]",[0.0009236263711653869],[],0
53,"[0.0003, 0.0002, 0.0001, 0.0002, 0.0002, 0.0005, 0.0002, 0.0, 0.0002, 0.0001]",[0.0009390586237718601],[],0
53,"[0.0003, 0.0, 0.0, 0.0, 0.0004, 0.0004, 0.0, 0.0, 0.0002, 0.0002]",[0.0009425259950295306],[],0
53,"[0.0003, 0.0004, 0.0, 0.0001, 0.0, 0.0003, 0.0002, 0.0001, 0.0002, 0.0003]",[0.0009513630179971422],[],0
53,"[0.0002, 0.0002, 0.0006, 0.0, 0.0002, 0.0002, 0.0001, 0.0, 0.0001, 0.0003]",[0.0009685163013490872],[],0
53,"[0.0004, 0.0003, 0.0001, 0.0003, 0.0, 0.0003, 0.0001, 0.0001, 0.0, 0.0003]",[0.0009726387802193592],[],0
53,"[0.0004, 0.0004, 0.0001, 0.0002, 0.0003, 0.0001, 0.0002, 0.0, 0.0001, 0.0003]",[0.0009872526251375469],[],0
53,"[0.0003, 0.0, 0.0001, 0.0, 0.0004, 0.0001, 0.0002, 0.0001, 0.0005, 0.0002]",[0.0009886818279061238],[],0
53,"[0.0003, 0.0, 0.0001, 0.0, 0.0005, 0.0004, 0.0001, 0.0, 0.0003, 0.0001]",[0.000993159333181115],[],0
53,"[0.0003, 0.0003, 0.0001, 0.0, 0.0005, 0.0004, 0.0, 0.0, 0.0001, 0.0001]",[0.0009947141628328104],[],0
53,"[0.0003, 0.0003, 0.0006, 0.0, 0.0002, 0.0001, 0.0001, 0.0001, 0.0001, 0.0]",[0.00100143733357827],[],0
53,"[0.0003, 0.0, 0.0001, 0.0002, 0.0004, 0.0003, 0.0001, 0.0001, 0.0004, 0.0002]",[0.0010027439733311105],[],0
53,"[0.0, 0.0, 0.0001, 0.0002, 0.0003, 0.0001, 0.0, 0.0, 0.0007, 0.0001]",[0.0010071259206694272],[],0
53,"[0.0003, 0.0002, 0.0001, 0.0002, 0.0002, 0.0005, 0.0002, 0.0, 0.0002, 0.0003]",[0.0010100204569210014],[],0
53,"[0.0004, 0.0003, 0.0006, 0.0, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0]",[0.0010117407692971092],[],0
53,"[0.0005, 0.0002, 0.0001, 0.0002, 0.0003, 0.0003, 0.0002, 0.0001, 0.0002, 0.0003]",[0.0010364336324291124],[],0
53,"[0.0003, 0.0002, 0.0001, 0.0002, 0.0002, 0.0005, 0.0002, 0.0, 0.0002, 0.0003]",[0.0010463275487322399],[],0
53,"[0.0005, 0.0002, 0.0, 0.0, 0.0005, 0.0003, 0.0002, 0.0, 0.0001, 0.0002]",[0.0010523333129062173],[],0
53,"[0.0004, 0.0002, 0.0001, 0.0002, 0.0002, 0.0005, 0.0002, 0.0, 0.0002, 0.0003]",[0.0010607576911820793],[],0
53,"[0.0004, 0.0001, 0.0006, 0.0, 0.0002, 0.0002, 0.0002, 0.0, 0.0, 0.0003]",[0.0010722234320224011],[],0
53,"[0.0003, 0.0, 0.0, 0.0001, 0.0001, 0.0001, 0.0002, 0.0001, 0.0007, 0.0003]",[0.0010775328570855613],[],0
53,"[0.0004, 0.0002, 0.0006, 0.0002, 0.0002, 0.0002, 0.0002, 0.0001, 0.0, 0.0002]",[0.0010777377114163933],[],0
53,"[0.0003, 0.0, 0.0, 0.0006, 0.0003, 0.0003, 0.0002, 0.0, 0.0, 0.0003]",[0.0010794179293900363],[],0
53,"[0.0004, 0.0002, 0.0006, 0.0001, 0.0003, 0.0001, 0.0002, 0.0, 0.0, 0.0003]",[0.001086403086482779],[],0
53,"[0.0003, 0.0, 0.0, 0.0001, 0.0002, 0.0001, 0.0, 0.0001, 0.0007, 0.0001]",[0.0010883786681898933],[],0
53,"[0.0004, 0.0002, 0.0006, 0.0001, 0.0003, 0.0001, 0.0002, 0.0001, 0.0, 0.0003]",[0.0010895713352074843],[],0
53,"[0.0004, 0.0002, 0.0006, 0.0001, 0.0003, 0.0001, 0.0002, 0.0001, 0.0, 0.0003]",[0.0010912141305330358],[],0
53,"[0.0004, 0.0004, 0.0, 0.0006, 0.0001, 0.0001, 0.0001, 0.0, 0.0001, 0.0001]",[0.0011016562833110477],[],0
53,"[0.0005, 0.0003, 0.0, 0.0002, 0.0003, 0.0003, 0.0001, 0.0005, 0.0001, 0.0002]",[0.001107721867839917],[],0
53,"[0.0004, 0.0002, 0.0006, 0.0002, 0.0003, 0.0002, 0.0002, 0.0001, 0.0, 0.0002]",[0.0011148238551723644],[],0
53,"[0.0003, 0.0, 0.0, 0.0006, 0.0003, 0.0003, 0.0002, 0.0, 0.0001, 0.0003]",[0.0011197860742133692],[],0
53,"[0.0005, 0.0002, 0.0002, 0.0004, 0.0003, 0.0003, 0.0003, 0.0001, 0.0001, 0.0001]",[0.0011221801256557917],[],0
53,"[0.0007, 0.0002, 0.0, 0.0001, 0.0001, 0.0003, 0.0002, 0.0001, 0.0001, 0.0002]",[0.0011269664713293714],[],0
53,"[0.0007, 0.0, 0.0, 0.0004, 0.0001, 0.0002, 0.0001, 0.0001, 0.0001, 0.0]",[0.0011303672371174578],[],0
53,"[0.0004, 0.0003, 0.0006, 0.0, 0.0002, 0.0002, 0.0001, 0.0, 0.0, 0.0003]",[0.0011318176233925392],[],0
53,"[0.0005, 0.0002, 0.0006, 0.0001, 0.0003, 0.0001, 0.0002, 0.0, 0.0001, 0.0003]",[0.0011355040749312373],[],0
53,"[0.0008, 0.0001, 0.0, 0.0001, 0.0, 0.0002, 0.0003, 0.0001, 0.0, 0.0003]",[0.001140601686167475],[],0
53,"[0.0004, 0.0001, 0.0006, 0.0002, 0.0005, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001]",[0.0011442744670771],[],0
53,"[0.0006, 0.0, 0.0, 0.0, 0.0004, 0.0004, 0.0, 0.0001, 0.0002, 0.0002]",[0.0011536713828275147],[],0
53,"[0.0007, 0.0004, 0.0001, 0.0, 0.0, 0.0002, 0.0001, 0.0, 0.0001, 0.0002]",[0.0011603470018255457],[],0
53,"[0.0008, 0.0002, 0.0, 0.0001, 0.0001, 0.0001, 0.0002, 0.0001, 0.0001, 0.0003]",[0.0011673300980032941],[],0
53,"[0.0008, 0.0002, 0.0, 0.0001, 0.0003, 0.0, 0.0001, 0.0, 0.0001, 0.0003]",[0.0011679608588015533],[],0
53,"[0.0004, 0.0004, 0.0001, 0.0004, 0.0003, 0.0003, 0.0002, 0.0001, 0.0001, 0.0003]",[0.0011702967782061258],[],0
53,"[0.0004, 0.0001, 0.0001, 0.0001, 0.0002, 0.0003, 0.0002, 0.0006, 0.0001, 0.0003]",[0.0011704975958441999],[],0
53,"[0.0008, 0.0002, 0.0, 0.0001, 0.0003, 0.0001, 0.0001, 0.0001, 0.0001, 0.0003]",[0.0011785216973270174],[],0
53,"[0.0007, 0.0, 0.0001, 0.0004, 0.0002, 0.0002, 0.0002, 0.0, 0.0001, 0.0]",[0.0011832312615998042],[],0
53,"[0.0003, 0.0, 0.0, 0.0001, 0.0003, 0.0003, 0.0002, 0.0001, 0.0007, 0.0003]",[0.0011854320607445068],[],0
53,"[0.0007, 0.0004, 0.0001, 0.0003, 0.0, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001]",[0.0011859042547084364],[],0
53,"[0.0008, 0.0003, 0.0, 0.0001, 0.0, 0.0001, 0.0003, 0.0001, 0.0001, 0.0003]",[0.0011880966757868983],[],0
53,"[0.0005, 0.0004, 0.0001, 0.0002, 0.0003, 0.0001, 0.0002, 0.0, 0.0005, 0.0003]",[0.0011909988570022456],[],0
53,"[0.0008, 0.0003, 0.0, 0.0001, 0.0, 0.0001, 0.0003, 0.0001, 0.0002, 0.0003]",[0.0011989384430468597],[],0
53,"[0.0007, 0.0003, 0.0, 0.0001, 0.0004, 0.0003, 0.0001, 0.0001, 0.0001, 0.0]",[0.001199007158743104],[],0
53,"[0.0003, 0.0002, 0.0, 0.0006, 0.0003, 0.0004, 0.0002, 0.0, 0.0001, 0.0003]",[0.001200104891200926],[],0
53,"[0.0005, 0.0005, 0.0001, 0.0002, 0.0003, 0.0003, 0.0002, 0.0, 0.0005, 0.0002]",[0.0012048644799027564],[],0
53,"[0.0003, 0.0001, 0.0005, 0.0, 0.0, 0.0007, 0.0001, 0.0, 0.0001, 0.0003]",[0.0012052731332983235],[],0
53,"[0.0007, 0.0001, 0.0, 0.0001, 0.0001, 0.0004, 0.0001, 0.0001, 0.0002, 0.0003]",[0.0012064080333158422],[],0
53,"[0.0005, 0.0003, 0.0001, 0.0004, 0.0001, 0.0001, 0.0003, 0.0001, 0.0005, 0.0003]",[0.0012114409901688994],[],0
53,"[0.0003, 0.0, 0.0001, 0.0001, 0.0004, 0.0001, 0.0, 0.0001, 0.0008, 0.0001]",[0.0012151433244906862],[],0
53,"[0.0008, 0.0002, 0.0, 0.0002, 0.0002, 0.0003, 0.0001, 0.0001, 0.0001, 0.0003]",[0.0012241857168260317],[],0
53,"[0.0007, 0.0003, 0.0002, 0.0001, 0.0002, 0.0003, 0.0002, 0.0001, 0.0001, 0.0001]",[0.001224693404776378],[],0
53,"[0.0007, 0.0001, 0.0, 0.0, 0.0004, 0.0003, 0.0001, 0.0001, 0.0002, 0.0002]",[0.0012298820393650267],[],0
53,"[0.0007, 0.0004, 0.0001, 0.0003, 0.0, 0.0003, 0.0001, 0.0001, 0.0001, 0.0001]",[0.0012301307551081386],[],0
53,"[0.0002, 0.0, 0.0001, 0.0001, 0.0004, 0.0003, 0.0001, 0.0, 0.0008, 0.0002]",[0.0012319287869044793],[],0
53,"[0.0007, 0.0002, 0.0, 0.0001, 0.0001, 0.0004, 0.0002, 0.0, 0.0002, 0.0002]",[0.0012327945696388731],[],0
53,"[0.0002, 0.0, 0.0001, 0.0001, 0.0002, 0.0005, 0.0002, 0.0, 0.0008, 0.0002]",[0.0012347647796997485],[],0
53,"[0.0006, 0.0004, 0.0, 0.0001, 0.0001, 0.0003, 0.0002, 0.0, 0.0005, 0.0001]",[0.0012430579474806969],[],0
53,"[0.0004, 0.0003, 0.0001, 0.0, 0.0002, 0.0007, 0.0003, 0.0, 0.0001, 0.0003]",[0.0012434710442374985],[],0
53,"[0.0003, 0.0, 0.0001, 0.0001, 0.0004, 0.0001, 0.0002, 0.0001, 0.0008, 0.0002]",[0.0012485091335432408],[],0
53,"[0.0007, 0.0002, 0.0001, 0.0002, 0.0003, 0.0002, 0.0002, 0.0001, 0.0002, 0.0003]",[0.0012605064339550331],[],0
53,"[0.0008, 0.0, 0.0, 0.0001, 0.0004, 0.0003, 0.0002, 0.0, 0.0001, 0.0003]",[0.001266922253965408],[],0
53,"[0.0008, 0.0002, 0.0, 0.0001, 0.0001, 0.0004, 0.0002, 0.0, 0.0001, 0.0003]",[0.0012724223649596134],[],0
53,"[0.0003, 0.0, 0.0001, 0.0, 0.0005, 0.0004, 0.0, 0.0, 0.0007, 0.0001]",[0.0012741343482969292],[],0
53,"[0.0008, 0.0002, 0.0001, 0.0003, 0.0002, 0.0002, 0.0001, 0.0003, 0.0001, 0.0004]",[0.001279031500537986],[],0
53,"[0.0005, 0.0002, 0.0001, 0.0004, 0.0003, 0.0003, 0.0003, 0.0001, 0.0005, 0.0003]",[0.001279584920145016],[],0
53,"[0.0005, 0.0004, 0.0001, 0.0002, 0.0003, 0.0004, 0.0002, 0.0, 0.0005, 0.0003]",[0.0012833442187667465],[],0
53,"[0.0008, 0.0003, 0.0, 0.0001, 0.0002, 0.0002, 0.0002, 0.0003, 0.0001, 0.0003]",[0.0012869473505081608],[],0
53,"[0.0007, 0.0002, 0.0001, 0.0002, 0.0001, 0.0004, 0.0002, 0.0001, 0.0002, 0.0003]",[0.0012931405663683115],[],0
53,"[0.0007, 0.0002, 0.0, 0.0002, 0.0001, 0.0005, 0.0002, 0.0, 0.0002, 0.0002]",[0.001296734951694578],[],0
53,"[0.0008, 0.0003, 0.0, 0.0003, 0.0, 0.0002, 0.0002, 0.0003, 0.0001, 0.0003]",[0.0013020112022670283],[],0
53,"[0.0005, 0.0003, 0.0001, 0.0004, 0.0003, 0.0003, 0.0003, 0.0001, 0.0005, 0.0003]",[0.0013082001360307238],[],0
53,"[0.0003, 0.0, 0.0006, 0.0001, 0.0004, 0.0001, 0.0001, 0.0001, 0.0006, 0.0002]",[0.0013146585798939903],[],0
53,"[0.0008, 0.0, 0.0001, 0.0001, 0.0004, 0.0002, 0.0002, 0.0003, 0.0001, 0.0004]",[0.0013147374228066333],[],0
53,"[0.0007, 0.0002, 0.0001, 0.0006, 0.0001, 0.0003, 0.0001, 0.0, 0.0001, 0.0]",[0.0013176108038206458],[],0
53,"[0.0007, 0.0003, 0.0001, 0.0001, 0.0002, 0.0003, 0.0002, 0.0001, 0.0005, 0.0001]",[0.0013193607880777058],[],0
54,"[0.0, 0.0, 0.0001, 0.0002, 0.0002, 0.0001, 0.0002, 0.0, 0.0002, 0.0001]",[0.0005230732196825905],[],0
54,"[0.0002, 0.0002, 0.0001, 0.0002, 0.0002, 0.0001, 0.0, 0.0, 0.0001, 0.0001]",[0.0005244950164073892],[],0
54,"[0.0003, 0.0, 0.0001, 0.0001, 0.0, 0.0001, 0.0002, 0.0001, 0.0001, 0.0002]",[0.0005723674272499757],[],0
54,"[0.0002, 0.0002, 0.0001, 0.0002, 0.0, 0.0001, 0.0001, 0.0, 0.0, 0.0003]",[0.0006147490547872003],[],0
54,"[0.0, 0.0001, 0.0001, 0.0002, 0.0003, 0.0001, 0.0001, 0.0, 0.0002, 0.0001]",[0.0006174956360394113],[],0
54,"[0.0002, 0.0, 0.0002, 0.0001, 0.0002, 0.0003, 0.0002, 0.0, 0.0001, 0.0001]",[0.0006264618083382523],[],0
54,"[0.0002, 0.0, 0.0002, 0.0001, 0.0002, 0.0003, 0.0002, 0.0, 0.0001, 0.0001]",[0.0006292404460706003],[],0
54,"[0.0002, 0.0002, 0.0001, 0.0001, 0.0, 0.0001, 0.0001, 0.0001, 0.0001, 0.0003]",[0.000630522323142646],[],0
54,"[0.0, 0.0001, 0.0001, 0.0002, 0.0003, 0.0001, 0.0001, 0.0, 0.0002, 0.0001]",[0.000634209565167243],[],0
54,"[0.0, 0.0001, 0.0001, 0.0001, 0.0003, 0.0003, 0.0001, 0.0001, 0.0002, 0.0001]",[0.0006934002706988629],[],0
54,"[0.0002, 0.0002, 0.0001, 0.0001, 0.0, 0.0003, 0.0001, 0.0001, 0.0, 0.0003]",[0.000702851385252945],[],0
54,"[0.0002, 0.0002, 0.0001, 0.0003, 0.0, 0.0001, 0.0001, 0.0, 0.0001, 0.0003]",[0.0007055454008342288],[],0
54,"[0.0001, 0.0002, 0.0001, 0.0001, 0.0003, 0.0001, 0.0002, 0.0, 0.0, 0.0003]",[0.0007226902077843711],[],0
54,"[0.0004, 0.0, 0.0002, 0.0001, 0.0002, 0.0001, 0.0002, 0.0001, 0.0001, 0.0001]",[0.0007371488457263986],[],0
54,"[0.0005, 0.0003, 0.0001, 0.0, 0.0001, 0.0001, 0.0001, 0.0001, 0.0, 0.0]",[0.0007670212549553135],[],0
54,"[0.0003, 0.0, 0.0001, 0.0004, 0.0, 0.0001, 0.0002, 0.0001, 0.0001, 0.0002]",[0.000776947966209196],[],0
54,"[0.0004, 0.0, 0.0001, 0.0001, 0.0004, 0.0001, 0.0002, 0.0, 0.0002, 0.0001]",[0.0007775168641761532],[],0
54,"[0.0002, 0.0002, 0.0001, 0.0003, 0.0, 0.0003, 0.0001, 0.0001, 0.0001, 0.0003]",[0.0007857853457413633],[],0
54,"[0.0002, 0.0002, 0.0001, 0.0003, 0.0, 0.0003, 0.0001, 0.0001, 0.0001, 0.0003]",[0.0007877351994385329],[],0
54,"[0.0003, 0.0003, 0.0001, 0.0002, 0.0002, 0.0003, 0.0001, 0.0, 0.0001, 0.0001]",[0.000788486120410159],[],0
54,"[0.0004, 0.0001, 0.0, 0.0001, 0.0002, 0.0002, 0.0002, 0.0, 0.0001, 0.0003]",[0.0007997790577261021],[],0
54,"[0.0003, 0.0, 0.0001, 0.0, 0.0004, 0.0001, 0.0002, 0.0001, 0.0002, 0.0002]",[0.0008064530697571293],[],0
54,"[0.0003, 0.0003, 0.0001, 0.0001, 0.0002, 0.0003, 0.0002, 0.0, 0.0001, 0.0001]",[0.000807200440416711],[],0
54,"[0.0003, 0.0003, 0.0001, 0.0, 0.0002, 0.0004, 0.0, 0.0, 0.0002, 0.0001]",[0.0008153473797247734],[],0
54,"[0.0001, 0.0002, 0.0, 0.0001, 0.0005, 0.0001, 0.0002, 0.0, 0.0, 0.0003]",[0.0008233202323677524],[],0
54,"[0.0004, 0.0002, 0.0001, 0.0001, 0.0003, 0.0002, 0.0001, 0.0001, 0.0, 0.0003]",[0.0008242623183964959],[],0
54,"[0.0004, 0.0003, 0.0, 0.0001, 0.0004, 0.0, 0.0001, 0.0001, 0.0001, 0.0]",[0.0008400324525656977],[],0
54,"[0.0003, 0.0, 0.0001, 0.0, 0.0003, 0.0004, 0.0, 0.0, 0.0002, 0.0002]",[0.000849593457964648],[],0
54,"[0.0, 0.0004, 0.0001, 0.0002, 0.0003, 0.0001, 0.0002, 0.0, 0.0001, 0.0003]",[0.000850409177001854],[],0
54,"[0.0003, 0.0002, 0.0001, 0.0001, 0.0003, 0.0003, 0.0002, 0.0001, 0.0, 0.0003]",[0.0008528123343229943],[],0
54,"[0.0003, 0.0002, 0.0001, 0.0001, 0.0002, 0.0002, 0.0002, 0.0003, 0.0001, 0.0003]",[0.0008575053545141209],[],0
54,"[0.0004, 0.0002, 0.0, 0.0001, 0.0003, 0.0, 0.0002, 0.0001, 0.0001, 0.0003]",[0.0008602893622762231],[],0
54,"[0.0005, 0.0, 0.0, 0.0, 0.0003, 0.0003, 0.0, 0.0, 0.0001, 0.0002]",[0.0008655252430469496],[],0
54,"[0.0003, 0.0002, 0.0001, 0.0001, 0.0002, 0.0002, 0.0002, 0.0003, 0.0001, 0.0003]",[0.0008663957505317121],[],0
54,"[0.0005, 0.0002, 0.0002, 0.0001, 0.0002, 0.0001, 0.0002, 0.0, 0.0001, 0.0003]",[0.0008729747875588778],[],0
54,"[0.0004, 0.0004, 0.0001, 0.0002, 0.0002, 0.0, 0.0002, 0.0001, 0.0001, 0.0002]",[0.0008812820224695095],[],0
54,"[0.0004, 0.0002, 0.0, 0.0001, 0.0003, 0.0002, 0.0002, 0.0001, 0.0001, 0.0004]",[0.0008844828945524519],[],0
54,"[0.0001, 0.0002, 0.0, 0.0, 0.0005, 0.0003, 0.0002, 0.0001, 0.0, 0.0003]",[0.0008908470265081014],[],0
54,"[0.0004, 0.0001, 0.0, 0.0, 0.0004, 0.0003, 0.0001, 0.0001, 0.0002, 0.0001]",[0.0008934292181241865],[],0
54,"[0.0004, 0.0002, 0.0001, 0.0001, 0.0003, 0.0003, 0.0002, 0.0001, 0.0, 0.0003]",[0.0009048861471616654],[],0
54,"[0.0004, 0.0001, 0.0, 0.0, 0.0004, 0.0003, 0.0001, 0.0001, 0.0002, 0.0002]",[0.0009103848826872429],[],0
54,"[0.0004, 0.0002, 0.0001, 0.0002, 0.0002, 0.0003, 0.0002, 0.0, 0.0002, 0.0003]",[0.0009185033713703383],[],0
54,"[0.0004, 0.0004, 0.0, 0.0003, 0.0001, 0.0003, 0.0001, 0.0, 0.0001, 0.0001]",[0.0009236263711653869],[],0
54,"[0.0004, 0.0, 0.0001, 0.0004, 0.0003, 0.0002, 0.0002, 0.0001, 0.0002, 0.0001]",[0.000925273799933013],[],0
54,"[0.0003, 0.0002, 0.0001, 0.0002, 0.0002, 0.0005, 0.0002, 0.0, 0.0002, 0.0001]",[0.0009390586237718601],[],0
54,"[0.0004, 0.0004, 0.0, 0.0003, 0.0001, 0.0003, 0.0002, 0.0, 0.0001, 0.0001]",[0.0009391092759973851],[],0
54,"[0.0003, 0.0, 0.0, 0.0, 0.0004, 0.0004, 0.0, 0.0, 0.0002, 0.0002]",[0.0009425259950295306],[],0
54,"[0.0003, 0.0004, 0.0, 0.0001, 0.0, 0.0003, 0.0002, 0.0001, 0.0002, 0.0003]",[0.0009513630179971422],[],0
54,"[0.0002, 0.0, 0.0006, 0.0001, 0.0003, 0.0003, 0.0002, 0.0, 0.0001, 0.0001]",[0.000959215703620675],[],0
54,"[0.0002, 0.0002, 0.0006, 0.0, 0.0002, 0.0002, 0.0001, 0.0, 0.0001, 0.0003]",[0.0009685163013490872],[],0
54,"[0.0004, 0.0003, 0.0001, 0.0003, 0.0, 0.0003, 0.0001, 0.0001, 0.0, 0.0003]",[0.0009726387802193592],[],0
54,"[0.0004, 0.0004, 0.0001, 0.0002, 0.0003, 0.0001, 0.0002, 0.0, 0.0001, 0.0003]",[0.0009872526251375469],[],0
54,"[0.0003, 0.0, 0.0001, 0.0, 0.0004, 0.0001, 0.0002, 0.0001, 0.0005, 0.0002]",[0.0009886818279061238],[],0
54,"[0.0003, 0.0, 0.0001, 0.0, 0.0005, 0.0004, 0.0001, 0.0, 0.0003, 0.0001]",[0.000993159333181115],[],0
54,"[0.0003, 0.0003, 0.0001, 0.0, 0.0005, 0.0004, 0.0, 0.0, 0.0001, 0.0001]",[0.0009947141628328104],[],0
54,"[0.0003, 0.0002, 0.0001, 0.0002, 0.0002, 0.0005, 0.0002, 0.0, 0.0002, 0.0003]",[0.0009998990743693703],[],0
54,"[0.0003, 0.0003, 0.0006, 0.0, 0.0002, 0.0001, 0.0001, 0.0001, 0.0001, 0.0]",[0.00100143733357827],[],0
54,"[0.0003, 0.0, 0.0001, 0.0002, 0.0004, 0.0003, 0.0001, 0.0001, 0.0004, 0.0002]",[0.0010027439733311105],[],0
54,"[0.0, 0.0, 0.0001, 0.0002, 0.0003, 0.0001, 0.0, 0.0, 0.0007, 0.0001]",[0.0010071259206694272],[],0
54,"[0.0003, 0.0002, 0.0001, 0.0002, 0.0002, 0.0005, 0.0002, 0.0, 0.0002, 0.0003]",[0.0010100204569210014],[],0
54,"[0.0004, 0.0003, 0.0006, 0.0, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0]",[0.0010117407692971092],[],0
54,"[0.0, 0.0002, 0.0006, 0.0002, 0.0003, 0.0002, 0.0002, 0.0, 0.0, 0.0002]",[0.001017536271433972],[],0
54,"[0.0004, 0.0002, 0.0006, 0.0001, 0.0001, 0.0001, 0.0002, 0.0001, 0.0, 0.0003]",[0.0010193921200927214],[],0
54,"[0.0003, 0.0002, 0.0, 0.0, 0.0004, 0.0004, 0.0002, 0.0, 0.0002, 0.0002]",[0.0010239445587711948],[],0
54,"[0.0003, 0.0, 0.0, 0.0001, 0.0003, 0.0003, 0.0002, 0.0001, 0.0005, 0.0003]",[0.0010257917656883997],[],0
54,"[0.0003, 0.0003, 0.0001, 0.0002, 0.0002, 0.0005, 0.0001, 0.0001, 0.0001, 0.0003]",[0.0010282938188130863],[],0
54,"[0.0005, 0.0002, 0.0001, 0.0002, 0.0003, 0.0003, 0.0002, 0.0001, 0.0002, 0.0003]",[0.0010364336324291124],[],0
54,"[0.0, 0.0002, 0.0, 0.0002, 0.0003, 0.0001, 0.0, 0.0, 0.0007, 0.0001]",[0.0010386525592562812],[],0
54,"[0.0003, 0.0, 0.0001, 0.0, 0.0004, 0.0003, 0.0002, 0.0001, 0.0005, 0.0002]",[0.001043495228803426],[],0
54,"[0.0003, 0.0002, 0.0001, 0.0002, 0.0002, 0.0005, 0.0002, 0.0, 0.0002, 0.0003]",[0.0010463275487322399],[],0
54,"[0.0005, 0.0002, 0.0, 0.0, 0.0005, 0.0003, 0.0002, 0.0, 0.0001, 0.0002]",[0.0010523333129062173],[],0
54,"[0.0004, 0.0001, 0.0, 0.0, 0.0004, 0.0005, 0.0001, 0.0001, 0.0002, 0.0002]",[0.001057349654509654],[],0
54,"[0.0004, 0.0002, 0.0001, 0.0002, 0.0002, 0.0005, 0.0002, 0.0, 0.0002, 0.0003]",[0.0010607576911820793],[],0
54,"[0.0003, 0.0001, 0.0005, 0.0, 0.0, 0.0005, 0.0001, 0.0, 0.0001, 0.0003]",[0.0010612809453935945],[],0
54,"[0.0007, 0.0002, 0.0001, 0.0003, 0.0, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001]",[0.0010622042097065965],[],0
54,"[0.0004, 0.0001, 0.0006, 0.0, 0.0002, 0.0002, 0.0002, 0.0, 0.0, 0.0003]",[0.0010722234320224011],[],0
54,"[0.0003, 0.0, 0.0, 0.0001, 0.0002, 0.0001, 0.0, 0.0, 0.0007, 0.0001]",[0.0010771739464918717],[],0
54,"[0.0003, 0.0, 0.0, 0.0001, 0.0001, 0.0001, 0.0002, 0.0001, 0.0007, 0.0003]",[0.0010775328570855613],[],0
54,"[0.0004, 0.0002, 0.0006, 0.0002, 0.0002, 0.0002, 0.0002, 0.0001, 0.0, 0.0002]",[0.0010777377114163933],[],0
54,"[0.0008, 0.0003, 0.0, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0]",[0.0010778748797446447],[],0
54,"[0.0004, 0.0002, 0.0001, 0.0002, 0.0002, 0.0005, 0.0002, 0.0, 0.0002, 0.0003]",[0.0010791919567982866],[],0
54,"[0.0003, 0.0, 0.0, 0.0006, 0.0003, 0.0003, 0.0002, 0.0, 0.0, 0.0003]",[0.0010794179293900363],[],0
54,"[0.0003, 0.0, 0.0, 0.0006, 0.0003, 0.0003, 0.0001, 0.0, 0.0, 0.0003]",[0.0010821503721705206],[],0
54,"[0.0004, 0.0002, 0.0006, 0.0001, 0.0003, 0.0001, 0.0002, 0.0, 0.0, 0.0003]",[0.001086403086482779],[],0
54,"[0.0003, 0.0, 0.0, 0.0001, 0.0002, 0.0001, 0.0, 0.0001, 0.0007, 0.0001]",[0.0010883786681898933],[],0
54,"[0.0004, 0.0002, 0.0006, 0.0001, 0.0003, 0.0001, 0.0002, 0.0001, 0.0, 0.0003]",[0.0010895713352074843],[],0
54,"[0.0004, 0.0002, 0.0006, 0.0001, 0.0003, 0.0001, 0.0002, 0.0001, 0.0, 0.0003]",[0.0010901902437727706],[],0
54,"[0.0004, 0.0002, 0.0006, 0.0001, 0.0003, 0.0001, 0.0002, 0.0001, 0.0, 0.0003]",[0.0010911130787900625],[],0
